DATE,POC_Code,RH2M
2017-08-30,KPO1101,93.06
2017-08-31,KPO1101,87.63
2017-09-01,KPO1101,89.75
2017-09-02,KPO1101,94.77
2017-09-03,KPO1101,87.25
2017-09-04,KPO1101,82.49
2017-09-05,KPO1101,84.72
2017-09-06,KPO1101,95.51
2017-09-07,KPO1101,88.19
2017-09-08,KPO1101,82.51
2017-09-09,KPO1101,93.32
2017-09-10,KPO1101,88.81
2017-09-11,KPO1101,85.52
2017-09-12,KPO1101,83.69
2017-09-13,KPO1101,87.21
2017-09-14,KPO1101,90.84
2017-09-15,KPO1101,84.49
2017-09-16,KPO1101,85.76
2017-09-17,KPO1101,84.68
2017-09-18,KPO1101,89.36
2017-09-19,KPO1101,80.16
2017-09-20,KPO1101,77.53
2017-09-21,KPO1101,90.62
2017-09-22,KPO1101,86.76
2017-09-23,KPO1101,82.9
2017-09-24,KPO1101,85.36
2017-09-25,KPO1101,86.76
2017-09-26,KPO1101,91.12
2017-09-27,KPO1101,82.86
2017-09-28,KPO1101,82.39
2017-09-29,KPO1101,85.49
2017-09-30,KPO1101,85.68
2017-10-01,KPO1101,88.45
2017-10-02,KPO1101,86.43
2017-10-03,KPO1101,83.79
2017-10-04,KPO1101,83.17
2017-10-05,KPO1101,81.58
2017-10-06,KPO1101,90.83
2017-10-07,KPO1101,90.26
2017-10-08,KPO1101,92.57
2017-10-09,KPO1101,89.62
2017-10-10,KPO1101,86.68
2017-10-11,KPO1101,82.55
2017-10-12,KPO1101,78.56
2017-10-13,KPO1101,85.63
2017-10-14,KPO1101,77.38
2017-10-15,KPO1101,76.52
2017-10-16,KPO1101,80.77
2017-10-17,KPO1101,78.53
2017-10-18,KPO1101,75.29
2017-10-19,KPO1101,67.25
2017-10-20,KPO1101,75.71
2017-10-21,KPO1101,84.23
2017-10-22,KPO1101,83.91
2017-10-23,KPO1101,90.42
2017-10-24,KPO1101,82.72
2017-10-25,KPO1101,83.07
2017-10-26,KPO1101,82.81
2017-10-27,KPO1101,92.44
2017-10-28,KPO1101,94.04
2017-10-29,KPO1101,87.1
2017-10-30,KPO1101,81.85
2017-10-31,KPO1101,79.71
2017-11-01,KPO1101,79.53
2017-11-02,KPO1101,79.63
2017-11-03,KPO1101,89.3
2017-11-04,KPO1101,91.43
2017-11-05,KPO1101,79.71
2017-11-06,KPO1101,71.99
2017-11-07,KPO1101,69.53
2017-11-08,KPO1101,77.95
2017-11-09,KPO1101,70.56
2017-11-10,KPO1101,76.35
2017-11-11,KPO1101,69.77
2017-11-12,KPO1101,66.62
2017-11-13,KPO1101,67.92
2017-11-14,KPO1101,81.15
2017-11-15,KPO1101,77.96
2017-11-16,KPO1101,74.2
2017-11-17,KPO1101,69.34
2017-11-18,KPO1101,75.37
2017-11-19,KPO1101,77.45
2017-11-20,KPO1101,72.79
2017-11-21,KPO1101,69.12
2017-11-22,KPO1101,66.92
2017-11-23,KPO1101,73.4
2017-11-24,KPO1101,74.0
2017-11-25,KPO1101,81.27
2017-11-26,KPO1101,79.23
2017-11-27,KPO1101,75.9
2017-11-28,KPO1101,77.42
2017-11-29,KPO1101,82.34
2017-11-30,KPO1101,79.28
2017-12-01,KPO1101,77.83
2017-12-02,KPO1101,73.29
2017-12-03,KPO1101,67.86
2017-12-04,KPO1101,71.28
2017-12-05,KPO1101,74.08
2017-12-06,KPO1101,69.84
2017-12-07,KPO1101,72.79
2017-12-08,KPO1101,80.11
2017-12-09,KPO1101,76.46
2017-12-10,KPO1101,79.13
2017-12-11,KPO1101,78.46
2017-12-12,KPO1101,72.04
2017-12-13,KPO1101,73.53
2017-12-14,KPO1101,70.24
2017-12-15,KPO1101,70.2
2017-12-16,KPO1101,75.03
2017-12-17,KPO1101,79.47
2017-12-18,KPO1101,85.04
2017-12-19,KPO1101,75.87
2017-12-20,KPO1101,66.09
2017-12-21,KPO1101,64.89
2017-12-22,KPO1101,77.02
2017-12-23,KPO1101,78.5
2017-12-24,KPO1101,79.22
2017-12-25,KPO1101,76.03
2017-12-26,KPO1101,83.42
2017-12-27,KPO1101,62.77
2017-12-28,KPO1101,58.14
2017-12-29,KPO1101,65.36
2017-12-30,KPO1101,65.12
2017-12-31,KPO1101,74.12
2018-01-01,KPO1101,83.4
2018-01-02,KPO1101,81.61
2018-01-03,KPO1101,83.92
2018-01-04,KPO1101,92.96
2018-01-05,KPO1101,89.98
2018-01-06,KPO1101,74.82
2018-01-07,KPO1101,80.6
2018-01-08,KPO1101,66.23
2018-01-09,KPO1101,74.91
2018-01-10,KPO1101,77.22
2018-01-11,KPO1101,75.71
2018-01-12,KPO1101,70.95
2018-01-13,KPO1101,79.72
2018-01-14,KPO1101,77.4
2018-01-15,KPO1101,78.36
2018-01-16,KPO1101,77.2
2018-01-17,KPO1101,76.88
2018-01-18,KPO1101,91.89
2018-01-19,KPO1101,87.43
2018-01-20,KPO1101,75.71
2018-01-21,KPO1101,76.02
2018-01-22,KPO1101,90.89
2018-01-23,KPO1101,80.79
2018-01-24,KPO1101,77.23
2018-01-25,KPO1101,76.81
2018-01-26,KPO1101,71.85
2018-01-27,KPO1101,71.08
2018-01-28,KPO1101,70.38
2018-01-29,KPO1101,70.05
2018-01-30,KPO1101,78.55
2018-01-31,KPO1101,73.74
2018-02-01,KPO1101,85.05
2018-02-02,KPO1101,72.98
2018-02-03,KPO1101,79.44
2018-02-04,KPO1101,65.7
2018-02-05,KPO1101,80.82
2018-02-06,KPO1101,73.25
2018-02-07,KPO1101,76.32
2018-02-08,KPO1101,66.85
2018-02-09,KPO1101,89.18
2018-02-10,KPO1101,91.9
2018-02-11,KPO1101,90.98
2018-02-12,KPO1101,84.48
2018-02-13,KPO1101,90.16
2018-02-14,KPO1101,85.51
2018-02-15,KPO1101,72.64
2018-02-16,KPO1101,65.87
2018-02-17,KPO1101,73.91
2018-02-18,KPO1101,77.15
2018-02-19,KPO1101,83.63
2018-02-20,KPO1101,86.37
2018-02-21,KPO1101,75.73
2018-02-22,KPO1101,78.55
2018-02-23,KPO1101,72.15
2018-02-24,KPO1101,70.63
2018-02-25,KPO1101,73.04
2018-02-26,KPO1101,78.43
2018-02-27,KPO1101,87.15
2018-02-28,KPO1101,79.62
2018-03-01,KPO1101,81.27
2018-03-02,KPO1101,79.59
2018-03-03,KPO1101,75.81
2018-03-04,KPO1101,74.57
2018-03-05,KPO1101,73.95
2018-03-06,KPO1101,74.06
2018-03-07,KPO1101,88.56
2018-03-08,KPO1101,82.56
2018-03-09,KPO1101,74.37
2018-03-10,KPO1101,66.1
2018-03-11,KPO1101,63.94
2018-03-12,KPO1101,78.45
2018-03-13,KPO1101,83.11
2018-03-14,KPO1101,73.96
2018-03-15,KPO1101,78.94
2018-03-16,KPO1101,82.34
2018-03-17,KPO1101,80.71
2018-03-18,KPO1101,70.74
2018-03-19,KPO1101,79.04
2018-03-20,KPO1101,79.69
2018-03-21,KPO1101,82.71
2018-03-22,KPO1101,84.8
2018-03-23,KPO1101,87.51
2018-03-24,KPO1101,87.75
2018-03-25,KPO1101,80.1
2018-03-26,KPO1101,73.68
2018-03-27,KPO1101,80.75
2018-03-28,KPO1101,84.83
2018-03-29,KPO1101,87.72
2018-03-30,KPO1101,78.54
2018-03-31,KPO1101,84.87
2018-04-01,KPO1101,72.23
2018-04-02,KPO1101,74.95
2018-04-03,KPO1101,83.35
2018-04-04,KPO1101,87.15
2018-04-05,KPO1101,77.44
2018-04-06,KPO1101,81.93
2018-04-07,KPO1101,79.98
2018-04-08,KPO1101,79.01
2018-04-09,KPO1101,85.49
2018-04-10,KPO1101,89.66
2018-04-11,KPO1101,78.46
2018-04-12,KPO1101,81.86
2018-04-13,KPO1101,76.02
2018-04-14,KPO1101,93.0
2018-04-15,KPO1101,93.11
2018-04-16,KPO1101,91.16
2018-04-17,KPO1101,86.5
2018-04-18,KPO1101,79.69
2018-04-19,KPO1101,78.73
2018-04-20,KPO1101,84.49
2018-04-21,KPO1101,88.83
2018-04-22,KPO1101,78.42
2018-04-23,KPO1101,83.95
2018-04-24,KPO1101,86.29
2018-04-25,KPO1101,82.34
2018-04-26,KPO1101,80.3
2018-04-27,KPO1101,83.4
2018-04-28,KPO1101,93.18
2018-04-29,KPO1101,93.73
2018-04-30,KPO1101,91.71
2018-05-01,KPO1101,81.02
2018-05-02,KPO1101,77.67
2018-05-03,KPO1101,75.54
2018-05-04,KPO1101,80.6
2018-05-05,KPO1101,88.36
2018-05-06,KPO1101,89.69
2018-05-07,KPO1101,81.5
2018-05-08,KPO1101,87.01
2018-05-09,KPO1101,86.45
2018-05-10,KPO1101,90.65
2018-05-11,KPO1101,94.61
2018-05-12,KPO1101,96.97
2018-05-13,KPO1101,96.32
2018-05-14,KPO1101,92.03
2018-05-15,KPO1101,94.11
2018-05-16,KPO1101,93.77
2018-05-17,KPO1101,87.74
2018-05-18,KPO1101,84.8
2018-05-19,KPO1101,93.6
2018-05-20,KPO1101,88.32
2018-05-21,KPO1101,91.64
2018-05-22,KPO1101,95.51
2018-05-23,KPO1101,90.65
2018-05-24,KPO1101,89.2
2018-05-25,KPO1101,86.61
2018-05-26,KPO1101,85.19
2018-05-27,KPO1101,92.28
2018-05-28,KPO1101,83.34
2018-05-29,KPO1101,84.57
2018-05-30,KPO1101,83.41
2018-05-31,KPO1101,81.82
2018-06-01,KPO1101,92.65
2018-06-02,KPO1101,91.71
2018-06-03,KPO1101,95.49
2018-06-04,KPO1101,95.65
2018-06-05,KPO1101,92.67
2018-06-06,KPO1101,85.25
2018-06-07,KPO1101,87.95
2018-06-08,KPO1101,86.22
2018-06-09,KPO1101,86.09
2018-06-10,KPO1101,94.86
2018-06-11,KPO1101,93.22
2018-06-12,KPO1101,92.46
2018-06-13,KPO1101,95.98
2018-06-14,KPO1101,89.95
2018-06-15,KPO1101,94.02
2018-06-16,KPO1101,94.81
2018-06-17,KPO1101,91.7
2018-06-18,KPO1101,95.84
2018-06-19,KPO1101,92.51
2018-06-20,KPO1101,87.82
2018-06-21,KPO1101,87.29
2018-06-22,KPO1101,86.46
2018-06-23,KPO1101,93.75
2018-06-24,KPO1101,94.6
2018-06-25,KPO1101,91.67
2018-06-26,KPO1101,92.36
2018-06-27,KPO1101,84.2
2018-06-28,KPO1101,90.9
2018-06-29,KPO1101,88.41
2018-06-30,KPO1101,84.71
2018-07-01,KPO1101,97.0
2018-07-02,KPO1101,93.25
2018-07-03,KPO1101,86.85
2018-07-04,KPO1101,87.65
2018-07-05,KPO1101,82.58
2018-07-06,KPO1101,84.93
2018-07-07,KPO1101,96.86
2018-07-08,KPO1101,95.9
2018-07-09,KPO1101,90.11
2018-07-10,KPO1101,91.02
2018-07-11,KPO1101,88.12
2018-07-12,KPO1101,90.74
2018-07-13,KPO1101,94.86
2018-07-14,KPO1101,92.37
2018-07-15,KPO1101,94.04
2018-07-16,KPO1101,94.25
2018-07-17,KPO1101,92.24
2018-07-18,KPO1101,88.57
2018-07-19,KPO1101,97.29
2018-07-20,KPO1101,91.32
2018-07-21,KPO1101,89.84
2018-07-22,KPO1101,93.26
2018-07-23,KPO1101,84.48
2018-07-24,KPO1101,79.47
2018-07-25,KPO1101,95.22
2018-07-26,KPO1101,88.92
2018-07-27,KPO1101,88.61
2018-07-28,KPO1101,89.92
2018-07-29,KPO1101,91.94
2018-07-30,KPO1101,80.88
2018-07-31,KPO1101,90.26
2018-08-01,KPO1101,92.58
2018-08-02,KPO1101,89.04
2018-08-03,KPO1101,91.67
2018-08-04,KPO1101,92.25
2018-08-05,KPO1101,95.9
2018-08-06,KPO1101,91.51
2018-08-07,KPO1101,92.75
2018-08-08,KPO1101,97.16
2018-08-09,KPO1101,88.78
2018-08-10,KPO1101,85.14
2018-08-11,KPO1101,77.4
2018-08-12,KPO1101,78.36
2018-08-13,KPO1101,89.43
2018-08-14,KPO1101,92.22
2018-08-15,KPO1101,87.45
2018-08-16,KPO1101,90.64
2018-08-17,KPO1101,90.83
2018-08-18,KPO1101,86.91
2018-08-19,KPO1101,80.54
2018-08-20,KPO1101,94.61
2018-08-21,KPO1101,92.78
2018-08-22,KPO1101,90.09
2018-08-23,KPO1101,90.02
2018-08-24,KPO1101,84.75
2018-08-25,KPO1101,89.83
2018-08-26,KPO1101,84.12
2018-08-27,KPO1101,83.58
2018-08-28,KPO1101,84.06
2018-08-29,KPO1101,95.72
2018-08-30,KPO1101,93.4
2018-08-31,KPO1101,82.48
2018-09-01,KPO1101,81.77
2018-09-02,KPO1101,92.98
2018-09-03,KPO1101,89.04
2018-09-04,KPO1101,87.37
2018-09-05,KPO1101,82.18
2018-09-06,KPO1101,87.97
2018-09-07,KPO1101,81.49
2018-09-08,KPO1101,79.56
2018-09-09,KPO1101,81.78
2018-09-10,KPO1101,79.53
2018-09-11,KPO1101,74.9
2018-09-12,KPO1101,75.36
2018-09-13,KPO1101,84.21
2018-09-14,KPO1101,83.24
2018-09-15,KPO1101,83.78
2018-09-16,KPO1101,81.68
2018-09-17,KPO1101,86.66
2018-09-18,KPO1101,89.19
2018-09-19,KPO1101,88.5
2018-09-20,KPO1101,83.38
2018-09-21,KPO1101,83.29
2018-09-22,KPO1101,79.38
2018-09-23,KPO1101,79.4
2018-09-24,KPO1101,84.93
2018-09-25,KPO1101,82.28
2018-09-26,KPO1101,79.66
2018-09-27,KPO1101,79.92
2018-09-28,KPO1101,80.39
2018-09-29,KPO1101,80.34
2018-09-30,KPO1101,77.08
2018-10-01,KPO1101,83.96
2018-10-02,KPO1101,84.91
2018-10-03,KPO1101,77.29
2018-10-04,KPO1101,82.13
2018-10-05,KPO1101,77.46
2018-10-06,KPO1101,78.65
2018-10-07,KPO1101,83.5
2018-10-08,KPO1101,77.61
2018-10-09,KPO1101,79.47
2018-10-10,KPO1101,79.06
2018-10-11,KPO1101,81.78
2018-10-12,KPO1101,88.81
2018-10-13,KPO1101,73.0
2018-10-14,KPO1101,71.5
2018-10-15,KPO1101,71.29
2018-10-16,KPO1101,77.02
2018-10-17,KPO1101,78.47
2018-10-18,KPO1101,76.97
2018-10-19,KPO1101,63.26
2018-10-20,KPO1101,78.18
2018-10-21,KPO1101,78.75
2018-10-22,KPO1101,80.93
2018-10-23,KPO1101,77.08
2018-10-24,KPO1101,76.41
2018-10-25,KPO1101,81.87
2018-10-26,KPO1101,75.22
2018-10-27,KPO1101,86.32
2018-10-28,KPO1101,82.71
2018-10-29,KPO1101,85.17
2018-10-30,KPO1101,88.59
2018-10-31,KPO1101,76.01
2018-11-01,KPO1101,77.64
2018-11-02,KPO1101,69.96
2018-11-03,KPO1101,87.94
2018-11-04,KPO1101,75.43
2018-11-05,KPO1101,76.49
2018-11-06,KPO1101,73.66
2018-11-07,KPO1101,75.65
2018-11-08,KPO1101,84.83
2018-11-09,KPO1101,83.7
2018-11-10,KPO1101,69.17
2018-11-11,KPO1101,77.55
2018-11-12,KPO1101,87.58
2018-11-13,KPO1101,72.5
2018-11-14,KPO1101,77.51
2018-11-15,KPO1101,71.69
2018-11-16,KPO1101,70.6
2018-11-17,KPO1101,69.7
2018-11-18,KPO1101,75.48
2018-11-19,KPO1101,72.45
2018-11-20,KPO1101,76.98
2018-11-21,KPO1101,87.53
2018-11-22,KPO1101,75.18
2018-11-23,KPO1101,71.34
2018-11-24,KPO1101,89.96
2018-11-25,KPO1101,91.34
2018-11-26,KPO1101,81.05
2018-11-27,KPO1101,77.47
2018-11-28,KPO1101,74.36
2018-11-29,KPO1101,67.85
2018-11-30,KPO1101,82.55
2018-12-01,KPO1101,87.75
2018-12-02,KPO1101,82.7
2018-12-03,KPO1101,91.35
2018-12-04,KPO1101,86.7
2018-12-05,KPO1101,72.56
2018-12-06,KPO1101,81.2
2018-12-07,KPO1101,66.91
2018-12-08,KPO1101,68.38
2018-12-09,KPO1101,71.56
2018-12-10,KPO1101,71.3
2018-12-11,KPO1101,79.49
2018-12-12,KPO1101,79.36
2018-12-13,KPO1101,76.8
2018-12-14,KPO1101,83.65
2018-12-15,KPO1101,78.97
2018-12-16,KPO1101,69.37
2018-12-17,KPO1101,72.5
2018-12-18,KPO1101,72.1
2018-12-19,KPO1101,81.03
2018-12-20,KPO1101,84.91
2018-12-21,KPO1101,81.75
2018-12-22,KPO1101,70.54
2018-12-23,KPO1101,75.19
2018-12-24,KPO1101,93.78
2018-12-25,KPO1101,82.35
2018-12-26,KPO1101,79.13
2018-12-27,KPO1101,76.6
2018-12-28,KPO1101,75.27
2018-12-29,KPO1101,79.9
2018-12-30,KPO1101,76.76
2018-12-31,KPO1101,78.23
2019-01-01,KPO1101,75.93
2019-01-02,KPO1101,77.38
2019-01-03,KPO1101,79.09
2019-01-04,KPO1101,71.53
2019-01-05,KPO1101,73.65
2019-01-06,KPO1101,78.1
2019-01-07,KPO1101,77.66
2019-01-08,KPO1101,71.83
2019-01-09,KPO1101,76.92
2019-01-10,KPO1101,76.02
2019-01-11,KPO1101,76.04
2019-01-12,KPO1101,69.77
2019-01-13,KPO1101,77.12
2019-01-14,KPO1101,80.6
2019-01-15,KPO1101,72.31
2019-01-16,KPO1101,78.93
2019-01-17,KPO1101,72.75
2019-01-18,KPO1101,80.51
2019-01-19,KPO1101,74.9
2019-01-20,KPO1101,72.45
2019-01-21,KPO1101,73.5
2019-01-22,KPO1101,70.55
2019-01-23,KPO1101,77.37
2019-01-24,KPO1101,70.83
2019-01-25,KPO1101,69.81
2019-01-26,KPO1101,75.9
2019-01-27,KPO1101,82.0
2019-01-28,KPO1101,79.77
2019-01-29,KPO1101,73.03
2019-01-30,KPO1101,73.15
2019-01-31,KPO1101,76.38
2019-02-01,KPO1101,74.08
2019-02-02,KPO1101,72.11
2019-02-03,KPO1101,62.13
2019-02-04,KPO1101,67.47
2019-02-05,KPO1101,71.09
2019-02-06,KPO1101,70.66
2019-02-07,KPO1101,70.44
2019-02-08,KPO1101,63.0
2019-02-09,KPO1101,70.41
2019-02-10,KPO1101,65.16
2019-02-11,KPO1101,66.09
2019-02-12,KPO1101,77.41
2019-02-13,KPO1101,72.24
2019-02-14,KPO1101,72.4
2019-02-15,KPO1101,73.26
2019-02-16,KPO1101,65.05
2019-02-17,KPO1101,72.23
2019-02-18,KPO1101,75.44
2019-02-19,KPO1101,69.83
2019-02-20,KPO1101,74.27
2019-02-21,KPO1101,80.67
2019-02-22,KPO1101,88.18
2019-02-23,KPO1101,83.36
2019-02-24,KPO1101,74.2
2019-02-25,KPO1101,65.06
2019-02-26,KPO1101,63.11
2019-02-27,KPO1101,68.81
2019-02-28,KPO1101,64.06
2019-03-01,KPO1101,59.57
2019-03-02,KPO1101,60.56
2019-03-03,KPO1101,60.33
2019-03-04,KPO1101,68.22
2019-03-05,KPO1101,74.7
2019-03-06,KPO1101,72.84
2019-03-07,KPO1101,79.32
2019-03-08,KPO1101,91.72
2019-03-09,KPO1101,76.26
2019-03-10,KPO1101,70.86
2019-03-11,KPO1101,73.55
2019-03-12,KPO1101,76.17
2019-03-13,KPO1101,83.48
2019-03-14,KPO1101,79.63
2019-03-15,KPO1101,84.32
2019-03-16,KPO1101,76.1
2019-03-17,KPO1101,75.12
2019-03-18,KPO1101,80.72
2019-03-19,KPO1101,81.48
2019-03-20,KPO1101,78.13
2019-03-21,KPO1101,74.87
2019-03-22,KPO1101,77.01
2019-03-23,KPO1101,78.26
2019-03-24,KPO1101,82.72
2019-03-25,KPO1101,81.53
2019-03-26,KPO1101,76.01
2019-03-27,KPO1101,80.05
2019-03-28,KPO1101,89.88
2019-03-29,KPO1101,84.58
2019-03-30,KPO1101,82.93
2019-03-31,KPO1101,83.13
2019-04-01,KPO1101,94.08
2019-04-02,KPO1101,74.58
2019-04-03,KPO1101,69.02
2019-04-04,KPO1101,69.2
2019-04-05,KPO1101,74.06
2019-04-06,KPO1101,74.05
2019-04-07,KPO1101,74.77
2019-04-08,KPO1101,83.66
2019-04-09,KPO1101,81.57
2019-04-10,KPO1101,84.62
2019-04-11,KPO1101,92.47
2019-04-12,KPO1101,80.44
2019-04-13,KPO1101,67.43
2019-04-14,KPO1101,73.08
2019-04-15,KPO1101,64.29
2019-04-16,KPO1101,68.53
2019-04-17,KPO1101,70.47
2019-04-18,KPO1101,73.04
2019-04-19,KPO1101,78.05
2019-04-20,KPO1101,78.92
2019-04-21,KPO1101,81.41
2019-04-22,KPO1101,94.52
2019-04-23,KPO1101,85.51
2019-04-24,KPO1101,83.94
2019-04-25,KPO1101,85.29
2019-04-26,KPO1101,87.36
2019-04-27,KPO1101,87.23
2019-04-28,KPO1101,96.05
2019-04-29,KPO1101,90.32
2019-04-30,KPO1101,72.36
2019-05-01,KPO1101,76.29
2019-05-02,KPO1101,83.99
2019-05-03,KPO1101,79.23
2019-05-04,KPO1101,83.9
2019-05-05,KPO1101,80.69
2019-05-06,KPO1101,83.43
2019-05-07,KPO1101,83.67
2019-05-08,KPO1101,83.04
2019-05-09,KPO1101,81.02
2019-05-10,KPO1101,92.54
2019-05-11,KPO1101,84.09
2019-05-12,KPO1101,93.81
2019-05-13,KPO1101,80.27
2019-05-14,KPO1101,78.23
2019-05-15,KPO1101,84.98
2019-05-16,KPO1101,81.8
2019-05-17,KPO1101,70.16
2019-05-18,KPO1101,80.57
2019-05-19,KPO1101,88.55
2019-05-20,KPO1101,85.39
2019-05-21,KPO1101,90.09
2019-05-22,KPO1101,89.68
2019-05-23,KPO1101,89.86
2019-05-24,KPO1101,85.87
2019-05-25,KPO1101,89.24
2019-05-26,KPO1101,88.05
2019-05-27,KPO1101,92.51
2019-05-28,KPO1101,96.78
2019-05-29,KPO1101,83.53
2019-05-30,KPO1101,90.55
2019-05-31,KPO1101,95.26
2019-06-01,KPO1101,87.3
2019-06-02,KPO1101,85.63
2019-06-03,KPO1101,81.89
2019-06-04,KPO1101,93.35
2019-06-05,KPO1101,97.68
2019-06-06,KPO1101,91.82
2019-06-07,KPO1101,90.12
2019-06-08,KPO1101,85.8
2019-06-09,KPO1101,80.16
2019-06-10,KPO1101,90.12
2019-06-11,KPO1101,92.93
2019-06-12,KPO1101,96.71
2019-06-13,KPO1101,93.41
2019-06-14,KPO1101,95.7
2019-06-15,KPO1101,92.7
2019-06-16,KPO1101,85.91
2019-06-17,KPO1101,81.04
2019-06-18,KPO1101,82.12
2019-06-19,KPO1101,77.82
2019-06-20,KPO1101,88.88
2019-06-21,KPO1101,94.28
2019-06-22,KPO1101,85.37
2019-06-23,KPO1101,94.7
2019-06-24,KPO1101,88.46
2019-06-25,KPO1101,78.79
2019-06-26,KPO1101,81.14
2019-06-27,KPO1101,76.64
2019-06-28,KPO1101,79.47
2019-06-29,KPO1101,80.36
2019-06-30,KPO1101,81.9
2019-07-01,KPO1101,93.15
2019-07-02,KPO1101,91.7
2019-07-03,KPO1101,95.97
2019-07-04,KPO1101,97.11
2019-07-05,KPO1101,89.84
2019-07-06,KPO1101,88.51
2019-07-07,KPO1101,86.98
2019-07-08,KPO1101,86.45
2019-07-09,KPO1101,93.86
2019-07-10,KPO1101,88.32
2019-07-11,KPO1101,92.33
2019-07-12,KPO1101,98.28
2019-07-13,KPO1101,92.13
2019-07-14,KPO1101,96.28
2019-07-15,KPO1101,83.56
2019-07-16,KPO1101,92.51
2019-07-17,KPO1101,87.89
2019-07-18,KPO1101,87.85
2019-07-19,KPO1101,96.26
2019-07-20,KPO1101,92.17
2019-07-21,KPO1101,87.94
2019-07-22,KPO1101,87.73
2019-07-23,KPO1101,79.94
2019-07-24,KPO1101,93.12
2019-07-25,KPO1101,95.81
2019-07-26,KPO1101,94.27
2019-07-27,KPO1101,88.71
2019-07-28,KPO1101,91.39
2019-07-29,KPO1101,91.41
2019-07-30,KPO1101,94.67
2019-07-31,KPO1101,87.01
2019-08-01,KPO1101,81.6
2019-08-02,KPO1101,86.78
2019-08-03,KPO1101,83.37
2019-08-04,KPO1101,88.27
2019-08-05,KPO1101,81.39
2019-08-06,KPO1101,87.1
2019-08-07,KPO1101,87.66
2019-08-08,KPO1101,91.12
2019-08-09,KPO1101,96.01
2019-08-10,KPO1101,91.75
2019-08-11,KPO1101,93.58
2019-08-12,KPO1101,92.84
2019-08-13,KPO1101,89.15
2019-08-14,KPO1101,87.08
2019-08-15,KPO1101,84.4
2019-08-16,KPO1101,87.5
2019-08-17,KPO1101,90.18
2019-08-18,KPO1101,81.31
2019-08-19,KPO1101,81.78
2019-08-20,KPO1101,84.75
2019-08-21,KPO1101,89.45
2019-08-22,KPO1101,92.85
2019-08-23,KPO1101,92.74
2019-08-24,KPO1101,84.31
2019-08-25,KPO1101,82.33
2019-08-26,KPO1101,84.54
2019-08-27,KPO1101,80.16
2019-08-28,KPO1101,85.58
2019-08-29,KPO1101,86.84
2019-08-30,KPO1101,84.58
2019-08-31,KPO1101,84.65
2019-09-01,KPO1101,83.3
2019-09-02,KPO1101,80.79
2019-09-03,KPO1101,89.1
2019-09-04,KPO1101,92.82
2019-09-05,KPO1101,89.42
2019-09-06,KPO1101,89.02
2019-09-07,KPO1101,84.32
2019-09-08,KPO1101,87.6
2019-09-09,KPO1101,93.98
2019-09-10,KPO1101,87.37
2019-09-11,KPO1101,82.97
2019-09-12,KPO1101,83.41
2019-09-13,KPO1101,83.58
2019-09-14,KPO1101,86.13
2019-09-15,KPO1101,85.44
2019-09-16,KPO1101,81.4
2019-09-17,KPO1101,85.13
2019-09-18,KPO1101,74.19
2019-09-19,KPO1101,75.86
2019-09-20,KPO1101,74.21
2019-09-21,KPO1101,74.21
2019-09-22,KPO1101,80.15
2019-09-23,KPO1101,83.17
2019-09-24,KPO1101,90.81
2019-09-25,KPO1101,85.02
2019-09-26,KPO1101,74.98
2019-09-27,KPO1101,84.04
2019-09-28,KPO1101,85.04
2019-09-29,KPO1101,85.24
2019-09-30,KPO1101,89.29
2019-10-01,KPO1101,87.25
2019-10-02,KPO1101,87.28
2019-10-03,KPO1101,83.65
2019-10-04,KPO1101,78.56
2019-10-05,KPO1101,86.25
2019-10-06,KPO1101,85.81
2019-10-07,KPO1101,84.67
2019-10-08,KPO1101,86.78
2019-10-09,KPO1101,78.29
2019-10-10,KPO1101,88.58
2019-10-11,KPO1101,92.21
2019-10-12,KPO1101,81.07
2019-10-13,KPO1101,74.44
2019-10-14,KPO1101,86.08
2019-10-15,KPO1101,90.56
2019-10-16,KPO1101,84.06
2019-10-17,KPO1101,82.1
2019-10-18,KPO1101,79.4
2019-10-19,KPO1101,85.45
2019-10-20,KPO1101,75.34
2019-10-21,KPO1101,77.91
2019-10-22,KPO1101,80.23
2019-10-23,KPO1101,76.5
2019-10-24,KPO1101,80.75
2019-10-25,KPO1101,72.73
2019-10-26,KPO1101,76.7
2019-10-27,KPO1101,76.31
2019-10-28,KPO1101,85.47
2019-10-29,KPO1101,78.78
2019-10-30,KPO1101,75.54
2019-10-31,KPO1101,68.27
2019-11-01,KPO1101,71.32
2019-11-02,KPO1101,75.04
2019-11-03,KPO1101,73.88
2019-11-04,KPO1101,68.56
2019-11-05,KPO1101,66.87
2019-11-06,KPO1101,55.18
2019-11-07,KPO1101,66.29
2019-11-08,KPO1101,77.39
2019-11-09,KPO1101,79.15
2019-11-10,KPO1101,87.96
2019-11-11,KPO1101,73.84
2019-11-12,KPO1101,72.07
2019-11-13,KPO1101,72.68
2019-11-14,KPO1101,76.22
2019-11-15,KPO1101,75.91
2019-11-16,KPO1101,81.79
2019-11-17,KPO1101,77.6
2019-11-18,KPO1101,91.44
2019-11-19,KPO1101,71.36
2019-11-20,KPO1101,76.15
2019-11-21,KPO1101,63.03
2019-11-22,KPO1101,73.6
2019-11-23,KPO1101,67.94
2019-11-24,KPO1101,75.82
2019-11-25,KPO1101,69.16
2019-11-26,KPO1101,72.75
2019-11-27,KPO1101,73.3
2019-11-28,KPO1101,74.95
2019-11-29,KPO1101,69.41
